spring_id,model,horizon,nse,mae,rmse,smape,emissions [kg CO₂],energy [kWh]
395251,BASELINE_LASTKNOWN,2,0.47700954342924073,0.3034487711685419,0.6548827937077302,22.651122969849062,3.771739128570646e-06,3.4037280516285655e-05
395251,BASELINE_LASTKNOWN,3,0.33638516928311013,0.3553466879152107,0.7377933240188106,27.040790862942846,3.771739128570646e-06,3.4037280516285655e-05
395251,BASELINE_LASTKNOWN,4,0.2717396825799323,0.3782166237855689,0.7729491734398226,29.440686762329012,3.771739128570646e-06,3.4037280516285655e-05
395285,BASELINE_LASTKNOWN,1,0.8980126863338594,0.00873328789217004,0.019860764101683956,9.082351499651637,3.7831887640680108e-06,3.414060538631205e-05
395285,BASELINE_LASTKNOWN,2,0.7959358564824454,0.014161175646096539,0.028101361146505986,15.067257610726315,3.7831887640680108e-06,3.414060538631205e-05
395285,BASELINE_LASTKNOWN,3,0.714461279582218,0.017956165277831115,0.03325088409003729,19.33981641355381,3.7831887640680108e-06,3.414060538631205e-05
395285,BASELINE_LASTKNOWN,4,0.6558871243539479,0.02068095983257172,0.03651203929005795,22.479755431440662,3.7831887640680108e-06,3.414060538631205e-05
395327,BASELINE_LASTKNOWN,1,0.99400264300293,0.004617178679774203,0.009193905759486538,1.8684920071544666,3.777263641840387e-06,3.408713534491199e-05
395327,BASELINE_LASTKNOWN,2,0.9785663282075644,0.008869961791021851,0.017382485457623647,3.5615191014312675,3.777263641840387e-06,3.408713534491199e-05
395327,BASELINE_LASTKNOWN,3,0.9567223917647333,0.012784132713797476,0.024703062296341775,5.120738397219687,3.777263641840387e-06,3.408713534491199e-05
395327,BASELINE_LASTKNOWN,4,0.9312659745048257,0.016364806459045353,0.0311358186053864,6.554330198162526,3.777263641840387e-06,3.408713534491199e-05
395343,BASELINE_LASTKNOWN,1,0.9276254179086787,0.00715337509890706,0.014456212997199121,7.421448940223333,3.777573530434938e-06,3.408993187050985e-05
395343,BASELINE_LASTKNOWN,2,0.85745687280277,0.011240043624359142,0.020254582234467355,11.887635657059183,3.777573530434938e-06,3.408993187050985e-05
395343,BASELINE_LASTKNOWN,3,0.8001383297806349,0.01383316176716422,0.02394121804562938,14.804897000786365,3.777573530434938e-06,3.408993187050985e-05
395343,BASELINE_LASTKNOWN,4,0.7547553528894811,0.015713492161830076,0.026499465525675767,16.994300003408437,3.777573530434938e-06,3.408993187050985e-05
395350,BASELINE_LASTKNOWN,1,0.9942028596462047,0.0007563870435083143,0.0016593149276572991,0.8589613311439017,3.7772448429863485e-06,3.40869656985376e-05
395350,BASELINE_LASTKNOWN,2,0.9892150119200388,0.0012605804308590308,0.0022627565440673796,1.4335123374002505,3.7772448429863485e-06,3.40869656985376e-05
395350,BASELINE_LASTKNOWN,3,0.9847145942958732,0.0016772886985906847,0.002693333907189548,1.903282956535784,3.7772448429863485e-06,3.40869656985376e-05
395350,BASELINE_LASTKNOWN,4,0.9802232606431219,0.0020503811297569226,0.0030631162296972246,2.3252182385300966,3.7772448429863485e-06,3.40869656985376e-05
395368,BASELINE_LASTKNOWN,1,0.9912692171834029,0.0013307809289771582,0.002490157118116886,1.4658272725213846,3.7808073050168983e-06,3.41191144011199e-05
395368,BASELINE_LASTKNOWN,2,0.9787603164256543,0.0023066964105869555,0.0038847496555887762,2.5612344865885084,3.7808073050168983e-06,3.41191144011199e-05
395368,BASELINE_LASTKNOWN,3,0.9638905615193145,0.003180544253313459,0.005068507051113621,3.5546091812128813,3.7808073050168983e-06,3.41191144011199e-05
395368,BASELINE_LASTKNOWN,4,0.9476563115519602,0.00392891267288698,0.006115312103890949,4.408101832170406,3.7808073050168983e-06,3.41191144011199e-05
395376,BASELINE_LASTKNOWN,1,0.9815775892632682,0.0015770860189851163,0.00292014859854954,0.5950788454586576,3.7831960498230717e-06,3.4140671135103345e-05
395376,BASELINE_LASTKNOWN,2,0.972301675240585,0.002053171998906207,0.003583846545645729,0.7780927111758279,3.7831960498230717e-06,3.4140671135103345e-05
395376,BASELINE_LASTKNOWN,3,0.9654927624461437,0.0024520645337708503,0.004004194113776305,0.9320393971563878,3.7831960498230717e-06,3.4140671135103345e-05
395376,BASELINE_LASTKNOWN,4,0.9591577328771954,0.002811722788650598,0.004360408622282742,1.0706785093174769,3.7831960498230717e-06,3.4140671135103345e-05
