spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],hidden_size,learning_rate,lstm_layers,type_flag
395103,TFT_LARGE_WEATHER,4,0.6768200121004169,0.6915400780108577,1.3227761122699893,26.43227945087563,0.1720185790697692,1.5523461274028911,0.00010417960923278533,0.0009401473597876163,96,0.0001,2,UNSEEN
395111,TFT_LARGE_WEATHER,1,0.7897330811725313,0.22594533408548784,0.576382878267232,23.993993363425467,0.1720185790697692,1.5523461274028911,0.00010392872672864334,0.0009378833224618575,96,0.0001,2,TRAIN
395111,TFT_LARGE_WEATHER,2,0.7785606844127579,0.2496311024259381,0.5915243319873315,25.89675228416729,0.1720185790697692,1.5523461274028911,0.00010392872672864334,0.0009378833224618575,96,0.0001,2,TRAIN
395111,TFT_LARGE_WEATHER,3,0.7683641146566563,0.2655478017604733,0.6050146935524312,27.35578137324313,0.1720185790697692,1.5523461274028911,0.00010392872672864334,0.0009378833224618575,96,0.0001,2,TRAIN
395111,TFT_LARGE_WEATHER,4,0.760878060076575,0.27842512668085995,0.6148104047841111,28.746950079769608,0.1720185790697692,1.5523461274028911,0.00010392872672864334,0.0009378833224618575,96,0.0001,2,TRAIN
395137,TFT_LARGE_WEATHER,1,0.5547036048505591,0.10687276588520299,0.23793958791790407,30.560904220402108,0.1720185790697692,1.5523461274028911,9.464114024974212e-05,0.0008540694171185623,96,0.0001,2,UNSEEN
395137,TFT_LARGE_WEATHER,2,0.37289740639819335,0.13738991335971013,0.28239632472955295,37.74201764826695,0.1720185790697692,1.5523461274028911,9.464114024974212e-05,0.0008540694171185623,96,0.0001,2,UNSEEN
395137,TFT_LARGE_WEATHER,3,0.31429411575343313,0.15401925371854175,0.2953579877287167,42.94505564358338,0.1720185790697692,1.5523461274028911,9.464114024974212e-05,0.0008540694171185623,96,0.0001,2,UNSEEN
395137,TFT_LARGE_WEATHER,4,0.2972725358503072,0.1603140565514371,0.2992111475578121,45.27622253933338,0.1720185790697692,1.5523461274028911,9.464114024974212e-05,0.0008540694171185623,96,0.0001,2,UNSEEN
395145,TFT_LARGE_WEATHER,1,0.5277533254628749,0.2990805628628382,0.7378522940635854,39.674086846873834,0.1720185790697692,1.5523461274028911,6.109925470231633e-05,0.0005513776008222606,96,0.0001,2,UNSEEN
395145,TFT_LARGE_WEATHER,2,0.48262749054481,0.3628205827743372,0.7723096936739259,49.17866218508881,0.1720185790697692,1.5523461274028911,6.109925470231633e-05,0.0005513776008222606,96,0.0001,2,UNSEEN
395145,TFT_LARGE_WEATHER,3,0.4361862220826547,0.4005384564497962,0.8063213482973912,53.90980934663796,0.1720185790697692,1.5523461274028911,6.109925470231633e-05,0.0005513776008222606,96,0.0001,2,UNSEEN
395145,TFT_LARGE_WEATHER,4,0.3968608452968895,0.42549306335908155,0.8340798998388645,56.70982024095279,0.1720185790697692,1.5523461274028911,6.109925470231633e-05,0.0005513776008222606,96,0.0001,2,UNSEEN
395210,TFT_LARGE_WEATHER,1,0.7627468196572542,0.26876073566541414,0.7173735822587116,21.484975021709896,0.1720185790697692,1.5523461274028911,0.0001044748025622491,0.0009428112710017787,96,0.0001,2,TRAIN
395210,TFT_LARGE_WEATHER,2,0.7528112188330314,0.2919968437738578,0.7323380578306211,24.177054039536728,0.1720185790697692,1.5523461274028911,0.0001044748025622491,0.0009428112710017787,96,0.0001,2,TRAIN
395210,TFT_LARGE_WEATHER,3,0.7483944273895351,0.3077914898018542,0.7389444836516739,25.635271008017234,0.1720185790697692,1.5523461274028911,0.0001044748025622491,0.0009428112710017787,96,0.0001,2,TRAIN
