spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],head_size,num_heads,ff_dim,num_transformer_blocks,mlp_units
395764,TRANSFORMER_ENERGY,2,0.35552584739860005,0.45506581035939164,0.8870377001902002,50.28540808925937,0.00046573409851033594,0.0042029211503297114,1.474052257425442e-05,0.0001330228005473633,8,2,16,1,64
395764,TRANSFORMER_ENERGY,3,0.3315028508070318,0.4767323592219163,0.902225346436748,55.75520568982134,0.00046573409851033594,0.0042029211503297114,1.474052257425442e-05,0.0001330228005473633,8,2,16,1,64
395764,TRANSFORMER_ENERGY,4,0.2934857409457997,0.48652713009179493,0.9293447451073608,57.92295322641472,0.00046573409851033594,0.0042029211503297114,1.474052257425442e-05,0.0001330228005473633,8,2,16,1,64
395772,TRANSFORMER_ENERGY,1,0.8357004817766814,0.05046729361469182,0.08895683612490674,19.761748757565233,0.00044441202543781254,0.0040105045070733545,1.3431250881422506e-05,0.00012120754865377854,16,2,32,1,64
395772,TRANSFORMER_ENERGY,2,0.7552652438058932,0.061048045073795486,0.10859609276944332,22.44440568636338,0.00044441202543781254,0.0040105045070733545,1.3431250881422506e-05,0.00012120754865377854,16,2,32,1,64
395772,TRANSFORMER_ENERGY,3,0.6981112770914838,0.06802615060170818,0.1206371355622269,24.580301396424147,0.00044441202543781254,0.0040105045070733545,1.3431250881422506e-05,0.00012120754865377854,16,2,32,1,64
395772,TRANSFORMER_ENERGY,4,0.6791936210657565,0.07082011830975765,0.12439156063334003,25.636757647993438,0.00044441202543781254,0.0040105045070733545,1.3431250881422506e-05,0.00012120754865377854,16,2,32,1,64
396192,TRANSFORMER_ENERGY,1,0.964248664812139,0.00398228834606344,0.005909716754723745,2.4673905547649566,0.000658223822851475,0.005940004898850982,1.457188606209437e-05,0.0001315009751840448,8,4,32,1,64
396192,TRANSFORMER_ENERGY,2,0.938720493608433,0.0048505076551806706,0.007753648512385183,3.0223877129218315,0.000658223822851475,0.005940004898850982,1.457188606209437e-05,0.0001315009751840448,8,4,32,1,64
396192,TRANSFORMER_ENERGY,3,0.9107336793344821,0.005563797478986645,0.00938355625247266,3.4971406810780357,0.000658223822851475,0.005940004898850982,1.457188606209437e-05,0.0001315009751840448,8,4,32,1,64
396192,TRANSFORMER_ENERGY,4,0.8659064645863912,0.006798196695379569,0.011535458352495682,4.2792685293791015,0.000658223822851475,0.005940004898850982,1.457188606209437e-05,0.0001315009751840448,8,4,32,1,64
396226,TRANSFORMER_ENERGY,1,0.9513589008860008,0.0027889367669588472,0.003234374706528474,3.686661665542881,0.000866787729205038,0.00782214678198244,1.9291618149939037e-05,0.00017409322230389342,8,4,16,2,64
396226,TRANSFORMER_ENERGY,2,0.9553054712553,0.0026368394994064166,0.0031004697603643793,3.4687297420906407,0.000866787729205038,0.00782214678198244,1.9291618149939037e-05,0.00017409322230389342,8,4,16,2,64
396226,TRANSFORMER_ENERGY,3,0.9527172105278179,0.0027196635187864723,0.0031890848885436653,3.5722437664836333,0.000866787729205038,0.00782214678198244,1.9291618149939037e-05,0.00017409322230389342,8,4,16,2,64
396226,TRANSFORMER_ENERGY,4,0.9474284652184237,0.0028508741926143934,0.003362830889051044,3.680624601235717,0.000866787729205038,0.00782214678198244,1.9291618149939037e-05,0.00017409322230389342,8,4,16,2,64
396291,TRANSFORMER_ENERGY,1,0.948295499586712,0.031025465560460225,0.03978158612168617,8.414215290998547,0.00026957178098581467,0.00243269484339074,1.6836265239389947e-05,0.0001519353972438901,8,4,16,1,64
396291,TRANSFORMER_ENERGY,2,0.9360343471214942,0.033951254637905784,0.04424674158915281,8.846547945667774,0.00026957178098581467,0.00243269484339074,1.6836265239389947e-05,0.0001519353972438901,8,4,16,1,64
